Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
whiteners built
attn maps built
context capture done
planks 0/1 context-fit
planks 2/3 fit
unit planks built
          "null_00": -0.011563412845134735,
          "null_01": -0.002594154328107834,
          "null_02": -0.011946809788544973,
          "null_03": -0.020106054842472076,
          "null_04": 0.002640005201101303,
          "null_05": -0.040522076189517975,
          "null_06": -0.010198046763737997,
          "null_07": -0.021535908182462055,
          "null_08": -0.014471987883249918,
          "null_09": -0.02163764213522275,
          "null_10": -0.01754456510146459,
          "null_11": 0.008603502064943314,
          "null_12": 0.02419877052307129,
          "null_13": -0.003970903654893239,
          "null_14": -0.02184005205829938,
          "null_15": -0.0355960913002491,
          "null_16": 0.012988623231649399,
          "null_17": 0.005137318124373754,
          "null_18": -0.0016838821272055309,
          "null_19": 0.0024794588486353555
        },
        "nulls_at_least_candidate": 0,
        "exact_one_sided_p": 0.047619047619047616,
        "heldout_bootstrap_ci95": [
          0.06676374208182097,
          0.0905253969443341
        ],
        "full_oracle_heldout_gain": 0.15261724591255188,
        "heldout_fraction_of_full_oracle_gain": 0.5169784312327934,
        "decision": {
          "candidate_positive_both_splits": true,
          "heldout_bootstrap_ci95_lower_gt_zero": true,
          "candidate_beats_all_twenty_nulls_joint_split": true,
          "heldout_fraction_of_full_oracle_ge_0p40": true,
          "passes": true
        }
      },
      "raw_rms": {
        "candidate_split_gains": {
          "discovery": 0.07259154195586841,
          "heldout": 0.07889982437094052
        },
        "candidate_joint_split_statistic": 0.07259154195586841,
        "null_joint_split_statistics": {
          "null_00": 0.0393703319132328,
          "null_01": 0.04214876269300779,
          "null_02": 0.025507890929778416,
          "null_03": 0.03353464603424072,
          "null_04": 0.034035079181194305,
          "null_05": 0.01131929581363996,
          "null_06": 0.03847460821270943,
          "null_07": 0.016564179211854935,
          "null_08": 0.03348978857199351,
          "null_09": 0.022724103182554245,
          "null_10": 0.024159712096055348,
          "null_11": 0.045693775018056236,
          "null_12": 0.0505256342391173,
          "null_13": 0.03992238516608874,
          "null_14": 0.027266304939985275,
          "null_15": 0.028431382030248642,
          "null_16": 0.06035207584500313,
          "null_17": 0.0399433933198452,
          "null_18": 0.04338077579935392,
          "null_19": 0.048505570739507675
        },
        "nulls_at_least_candidate": 0,
        "exact_one_sided_p": 0.047619047619047616,
        "heldout_bootstrap_ci95": [
          0.06676374208182097,
          0.0905253969443341
        ],
        "full_oracle_heldout_gain": 0.15261724591255188,
        "heldout_fraction_of_full_oracle_gain": 0.5169784312327934,
        "decision": {
          "candidate_positive_both_splits": true,
          "heldout_bootstrap_ci95_lower_gt_zero": true,
          "candidate_beats_all_twenty_nulls_joint_split": true,
          "heldout_fraction_of_full_oracle_ge_0p40": true,
          "passes": true
        }
      },
      "passes_both_strength_controls": true
    }
  },
  "registered_predictions": {
    "pred_a_mlp0_local_interface_passes": true,
    "pred_b_mlp1_local_interface_passes": true,
    "pred_c_both_strength_controls_agree_at_both_sites": true
  },
  "training_license_sites": [],
  "code_ood_licensed": false
}
