candidate,prefix,position,residual_norm,target_norm,relative_error,largest_error_feature
original384,1,48,4.256718091896457,95.96842897222693,0.044355400390354856,2
original384,1,49,10.745174476397972,158.68331709964568,0.06771458192829752,0
original384,1,50,3.936841530555449,89.59801811580616,0.043938935406663236,0
original384,1,51,4.238220724858028,45.78139964458891,0.092575167158721,0
original384,1,52,5.239829706601339,63.27636155317048,0.08280864414428069,0
original384,1,53,7.667157372537831,34.60926753735684,0.22153480608227233,0
original384,1,54,9.767237827349216,104.74375021551494,0.0932488841315371,0
original384,1,55,4.903258041162327,71.3081728323569,0.0687615156356582,0
original384,1,56,6.0822418419976305,100.83606701819237,0.06031811852499464,0
original384,1,57,4.755711088990255,79.73562550374348,0.05964349133709349,2
original384,1,58,9.794146947429256,58.413209251445245,0.1676700710839121,0
original384,1,59,7.512181037782827,50.991855668937184,0.14732119353638345,0
original384,1,60,4.495991364707435,86.24100261932728,0.052132874481445886,2
original384,1,61,8.314878525611833,128.51624840538437,0.06469904489729464,0
original384,1,62,2.1782152728947524,57.40504055969159,0.03794466917290607,5
original384,1,63,3.0384231042253282,91.76980988650948,0.03310917945654357,0
original384,2,0,0.7847862690456463,91.81174135953533,0.008547776759536871,3
original384,2,1,3.398046195268712,85.8952216058249,0.03956036356553595,0
original384,2,2,2.89226912340722,48.38355837452837,0.0597779332602759,0
original384,2,3,5.754137682574816,62.836885877574275,0.09157261061258923,0
original384,2,4,10.510113033579719,88.40628405954772,0.11888423029408672,0
original384,2,5,2.9423934937867613,80.36299542180112,0.03661378571496776,2
original384,2,6,2.9095231800407078,78.91180657738344,0.03687056862888491,0
original384,2,7,6.662974079761931,226.12442585617703,0.029465963504534502,2
original384,2,8,2.123470232613978,43.351436011313744,0.04898269649152569,0
original384,2,9,2.525184121404411,54.983795773013505,0.04592596938612579,0
original384,2,10,6.649593300887491,102.04985439795989,0.0651602429039862,3
original384,2,11,5.8419029441072885,51.331458827378455,0.11380745993899975,0
original384,2,12,4.235999295014571,69.36699195692539,0.06106649827983007,0
original384,2,13,6.142337094257821,93.6443042631918,0.06559221238906841,0
original384,2,14,3.5725908659073653,35.82219746726966,0.09973120351345284,0
original384,2,15,4.848275250130126,71.76562894217574,0.06755706487344468,2
original384,2,16,4.348339407149061,82.92029917711011,0.05243998695496032,2
original384,2,17,3.643249855933198,73.84568707449982,0.04933598697859871,0
original384,2,18,5.9809757426526815,43.00714762458645,0.13906934249304784,2
original384,2,19,3.618470151562099,38.155551643891116,0.09483469628046731,1
original384,2,20,5.3656985632507475,85.7212643377153,0.06259472027980774,0
original384,2,21,14.616027428466632,71.14089058125258,0.20545184786199913,2
original384,2,22,2.0252282331195994,62.217225913068994,0.032550924657895934,0
original384,2,23,7.807234028604677,157.41342993665873,0.049597000915018584,0
original384,2,24,13.432013552159791,63.531918068632606,0.2114215021439992,0
original384,2,25,6.785353059755426,68.84136733320446,0.09856505358054715,0
original384,2,26,3.6329142714784353,103.20454130203476,0.03520110864934206,0
original384,2,27,6.159769691138522,66.16220778280726,0.09310102999221836,0
original384,2,28,5.867712994930705,39.63382227996551,0.1480481229764401,0
original384,2,29,3.8421950069244253,59.48430018394583,0.06459174933626255,2
original384,2,30,9.82409089685379,269.76013023496387,0.036417875719057906,0
original384,2,31,6.7503297318390025,81.22692450681488,0.08310458352110395,0
original384,2,32,10.521742520038801,153.77576195432565,0.06842263297101374,0
original384,2,33,10.063618028985795,88.3194246733498,0.11394569276471375,0
original384,2,34,4.924517643207473,27.153009588386748,0.18136176128754702,0
original384,2,35,9.047007130201925,85.48200399860512,0.10583522504163043,0
original384,2,36,3.442800224704543,41.406103933028696,0.0831471666658862,0
original384,2,37,12.160240461842575,90.686367732001,0.13409116238704005,0
original384,2,38,4.621079873429282,64.93913901878494,0.07116016539875193,0
original384,2,39,6.182759522536846,140.62044746548509,0.04396771333027075,0
original384,2,40,9.653993794543648,76.57056467021101,0.12607969963553678,0
original384,2,41,5.4767830427346755,31.63304762763309,0.17313485274022172,0
original384,2,42,3.329408195087729,76.28016356682727,0.04364710351166083,1
original384,2,43,8.41433337938447,48.51703172451011,0.17343050636656465,2
original384,2,44,9.331107983189025,42.75776430422223,0.2182318962422364,0
original384,2,45,5.47418856004453,48.4248891628932,0.11304493731787961,0
original384,2,46,5.0103978414817085,42.31028569088491,0.11842032639739704,2
original384,2,47,2.5104161286756197,40.82452050669286,0.061492850314409854,0
original384,2,48,3.868047137747489,40.288167862320805,0.09600950708322108,2
original384,2,49,5.316337383789982,58.16301201146587,0.09140409342525031,0
original384,2,50,7.404975416728158,61.11900569291865,0.12115667348930892,0
original384,2,51,2.139959372841891,42.95736763965603,0.04981588701600027,2
original384,2,52,4.357260385163666,72.0850384878766,0.0604461130432285,1
original384,2,53,1.3298899720392392,47.067069879594776,0.028255210605659418,7
original384,2,54,9.554987873778424,73.09761286536283,0.13071545703383752,0
original384,2,55,5.6904985016432255,47.807996064575846,0.11902817457474855,0
original384,2,56,3.159239972907724,45.873562523153296,0.06886842440704694,2
original384,2,57,12.636663480605637,252.48217634443878,0.05004972494916461,0
original384,2,58,2.427421301117316,25.980764189717277,0.093431481976117,1
